date,time,site_name,cluster,agency_name,material,ticket_no,vehicle_no,transfer_party_name,first_weight,second_weight,net_weight,,,,,,,
2025-07-04,5:39:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1048,AP 26 TA 0434,On-site,26000,10030,15970,,,,,,,
2025-07-04,5:54:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1049,AP37TD4869,On-site,26850,10540,16310,,,,,,,
2025-07-04,6:13:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1050,AP37TD4869,On-site,22070,10530,11540,,,,,,,
2025-07-04,2:07:28,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1051,AP37TD4869,On-site,28070,10530,17540,,,,,Bethamcherla_AP_26_TA_0434_20250704_020724_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,3:59:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1052,ap26ta0434,On-site,29010,10640,18370,,,,,Bethamcherla_AP21TB4935_20250704_035932_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,4:09:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1053,ap21tb4935,On-site,28970,10210,18760,,,,,Bethamcherla_AP27TW7569_20250704_040927_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,10:31:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1054,AP27TW7569,On-site,26380,10100,16280,,,,,Bethamcherla_AP27TW7569_20250704_103056_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,10:27:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1055,AP37TD4869,On-site,26570,10100,16280,,,,,Bethamcherla_AP37TD4869_20250704_102613_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,10:14:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1056,ap21tb4935,On-site,28290,10840,17450,,,,,Bethamcherla_ap21tb4935_20250704_101426_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,10:15:46,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1057,ap26ta0434,On-site,26690,10060,16630,,,,,Bethamcherla_ap26ta0434_20250704_101543_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,10:27:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1058,AP37TD4869,On-site,28350,10100,18250,,,,,,,
2025-07-04,10:32:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1059,ap21tb4935,On-site,28020,10570,17450,,,,,Bethamcherla_ap21tb4935_20250704_103248_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,10:36:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1060,AP27TW7569,On-site,28250,10740,17510,,,,,Bethamcherla_AP27TW7569_20250704_103616_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,10:42:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1061,ap26ta0434,On-site,25660,10160,15500,,,,,Bethamcherla_ap26ta0434_20250704_104212_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,10:58:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1063,AP37TD4869,On-site,27800,10560,17240,,,,,Bethamcherla_AP37TD4869_20250704_105802_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,11:00:48,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1064,AP21TB4935,On-site,29590,10930,18660,,,,,Bethamcherla_AP21TB4935_20250704_110042_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,11:05:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1065,AP27TW7569,On-site,27000,10580,16420,,,,,Bethamcherla_AP27TW7569_20250704_110524_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,11:08:30,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1066,AP26TA0434,On-site,27150,10070,17080,,,,,Bethamcherla_AP26TA0434_20250704_110826_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,11:26:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1067,AP37TD4869,On-site,29770,10690,19080,,,,,Bethamcherla_AP37TD4869_20250704_112635_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,11:32:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1068,AP27TW7569,On-site,27840,10520,17320,,,,,Bethamcherla_AP27TW7569_20250704_113211_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,11:35:19,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1069,AP26TA0434,On-site,28290,10040,18250,,,,,Bethamcherla_AP26TA0434_20250704_113515_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,11:42:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1070,AP37TD4869,On-site,29560,10570,18990,,,,,Bethamcherla_AP37TD4869_20250704_114245_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,11:49:57,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1071,AP21TB4935,On-site,28770,10650,18120,,,,,Bethamcherla_AP21TB4935_20250704_114953_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,12:02:12,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1072,AP27TW7569,On-site,28400,10550,17850,,,,,Bethamcherla_AP27TW7569_20250704_120208_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,12:02:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1073,AP26TA0434,On-site,29960,10030,19930,,,,,Bethamcherla_AP26TA0434_20250704_120256_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,12:05:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1074,AP37TD4869,On-site,28260,10570,17690,,,,,Bethamcherla_AP37TD4869_20250704_120553_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,12:20:02,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1075,AP21TB4935,On-site,28250,10620,17630,,,,,Bethamcherla_AP21TB4935_20250704_121958_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,12:31:34,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1076,AP27TW7569,On-site,29110,10590,18520,,,,,Bethamcherla_AP27TW7569_20250704_123129_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,12:53:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1077,AP37TD4869,On-site,28430,10570,17860,,,,,Bethamcherla_AP37TD4869_20250704_125259_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,12:53:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1078,AP26TA0434,On-site,28770,10570,18200,,,,,,Avijit Mondal,admin
2025-07-04,12:57:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1079,AP21TB4935,On-site,28420,10650,17770,,,,,Bethamcherla_AP21TB4935_20250704_125702_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,12:59:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1080,AP27TW7569,On-site,29670,10590,19080,,,,,Bethamcherla_AP27TW7569_20250704_125922_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,12:55:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1081,AP26TA0434,On-site,28980,10500,18480,,,,,Bethamcherla_AP26TA0434_20250704_125518_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,15:21:36,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1082,AP37TD4869,On-site,25970,10560,15410,,,,,Bethamcherla_AP37TD4869_20250704_152134_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,15:23:23,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1083,ap21tb4935,On-site,28210,10590,17620,,,,,Bethamcherla_ap21tb4935_20250704_152320_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,15:25:19,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1084,ap26ta0434,On-site,25030,10020,15010,,,,,Bethamcherla_ap26ta0434_20250704_152514_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,15:29:25,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1085,AP27TW7569,On-site,27530,10520,17010,,,,,Bethamcherla_AP27TW7569_20250704_152921_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,16:59:54,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1086,AP37TD4869,On-site,29620,10560,19060,,,,,Bethamcherla_AP37TD4869_20250704_165950_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,16:11:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1087,ap21tb4935,On-site,26930,11140,15790,,,,,Bethamcherla_ap21tb4935_20250704_161112_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,16:13:04,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1088,ap26ta0434,On-site,26250,10280,15970,,,,,Bethamcherla_ap26ta0434_20250704_161257_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,16:22:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1089,AP27TW7569,On-site,27830,10510,17320,,,,,Bethamcherla_AP27TW7569_20250704_162218_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,17:10:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1090,ap21tb4935,On-site,27190,10600,16590,,,,,Bethamcherla_ap21tb4935_20250704_171046_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,17:19:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1091,ap26ta0434,On-site,29440,10260,19180,,,,,Bethamcherla_ap26ta0434_20250704_171916_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,17:09:04,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1092,AP27TW7569,On-site,28180,10500,17680,,,,,Bethamcherla_AP27TW7569_20250704_170902_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,18:05:45,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1093,AP21TB4935,On-site,29650,11100,18550,,,,,Bethamcherla_AP21TB4935_20250704_180543_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,18:29:56,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1094,AP27TW7569,On-site,28190,10830,17360,,,,,Bethamcherla_AP27TW7569_20250704_182954_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,18:31:21,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1095,AP26TA0434,On-site,29850,10130,19720,,,,,Bethamcherla_AP26TA0434_20250704_183117_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,18:32:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1096,AP37TD4869,On-site,28450,10600,17850,,,,,Bethamcherla_AP37TD4869_20250704_183203_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,21:15:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1097,AP26TA0434,On-site,29060,10140,18920,,,,,Bethamcherla_AP26TA0434_20250704_211521_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,21:19:13,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1098,AP37TD4869,On-site,28590,10610,17980,,,,,Bethamcherla_AP37TD4869_20250704_211908_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,21:26:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1099,AP21TB4935,On-site,27080,11030,16050,,,,,Bethamcherla_AP21TB4935_20250704_212624_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,21:38:29,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1100,AP26TA0434,On-site,29730,10450,19280,,,,,Bethamcherla_AP26TA0434_20250704_213826_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,21:45:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1101,AP37TD4869,On-site,26220,10610,15610,,,,,Bethamcherla_AP37TD4869_20250704_214538_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,21:57:16,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1102,ap21tb4935,On-site,28430,10930,17500,,,,,Bethamcherla_ap21tb4935_20250704_215712_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,22:06:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1103,AP26TA0434,On-site,28280,10170,18110,,,,,Bethamcherla_AP26TA0434_20250704_220606_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,22:16:05,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1104,AP37TD4869,On-site,29970,10610,19360,,,,,Bethamcherla_AP37TD4869_20250704_221559_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,22:28:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1105,ap21tb4935,On-site,28940,10870,18070,,,,,Bethamcherla_ap21tb4935_20250704_222756_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,22:32:36,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1106,ap26ta0434,On-site,28780,10140,18640,,,,,Bethamcherla_ap26ta0434_20250704_223230_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,23:16:47,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1107,AP37TD4869,On-site,29160,10620,18540,,,,,Bethamcherla_AP37TD4869_20250704_231640_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,23:26:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1108,AP21TB4935,On-site,28890,10870,18020,,,,,Bethamcherla_AP21TB4935_20250704_232631_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,23:36:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1109,ap26ta0434,On-site,25510,10140,15370,,,,,Bethamcherla_ap26ta0434_20250704_233632_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,23:47:04,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1110,AP37TD4869,On-site,29880,10640,19160,,,,,Bethamcherla_AP37TD4869_20250704_234655_2nd_back.jpg,Avijit Mondal,admin
2025-07-04,23:58:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1111,ap21tb4935,On-site,28350,10910,17440,,,,,Bethamcherla_ap21tb4935_20250704_235800_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,0:00:40,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1112,ap26ta0434,On-site,29090,10140,18950,,,,,Bethamcherla_ap26ta0434_20250705_000037_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,0:08:35,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1113,AP37TD4869,On-site,26670,10640,16030,,,,,Bethamcherla_AP37TD4869_20250705_000832_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,0:26:24,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1114,AP21TB4935,On-site,29780,10910,18870,,,,,Bethamcherla_AP21TB4935_20250705_002621_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,0:46:33,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1115,AP37TD4869,On-site,29610,10650,18960,,,,,Bethamcherla_AP37TD4869_20250705_004629_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,0:52:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1116,AP26TA0434,On-site,29520,10180,19340,,,,,Bethamcherla_AP26TA0434_20250705_005246_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,0:56:06,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1117,AP21TB4935,On-site,26020,10880,15140,,,,,Bethamcherla_AP21TB4935_20250705_005603_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,1:08:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1118,AP37TD4869,On-site,25800,10650,15150,,,,,Bethamcherla_AP37TD4869_20250705_010830_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,2:51:53,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1119,ap26ta0434,On-site,29640,10160,19480,,,,,Bethamcherla_ap26ta0434_20250705_025151_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,3:01:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1120,AP21TB4935,On-site,29920,10860,19060,,,,,Bethamcherla_AP21TB4935_20250705_030107_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,3:14:14,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1121,ap26ta0434,On-site,26710,10150,16560,,,,,Bethamcherla_ap26ta0434_20250705_031411_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,3:38:10,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1122,AP21TB4935,On-site,26970,10850,16120,,,,,Bethamcherla_AP21TB4935_20250705_033806_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,3:50:37,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1123,AP37TD4869,On-site,29980,10670,19310,,,,,Bethamcherla_AP37TD4869_20250705_035034_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,3:55:41,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1124,ap26ta0434,On-site,28910,10160,18750,,,,,Bethamcherla_ap26ta0434_20250705_035538_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,4:44:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1125,ap21tb4935,On-site,26450,10900,15550,,,,,Bethamcherla_ap21tb4935_20250705_044356_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,4:41:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1126,AP37TD4869,On-site,26570,10680,15890,,,,,Bethamcherla_AP37TD4869_20250705_044059_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,4:38:27,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1127,ap26ta0434,On-site,28600,10140,18460,,,,,Bethamcherla_ap26ta0434_20250705_043823_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,5:10:49,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1128,AP37TD4869,On-site,28760,10670,18090,,,,,Bethamcherla_AP37TD4869_20250705_051046_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,5:20:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1129,AP21TB4935,On-site,27150,10950,16200,,,,,Bethamcherla_AP21TB4935_20250705_052004_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,5:23:55,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1130,ap26ta0434,On-site,26330,10150,16180,,,,,Bethamcherla_ap26ta0434_20250705_052352_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,5:33:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1131,AP37TD4869,On-site,26310,10660,15650,,,,,Bethamcherla_AP37TD4869_20250705_053257_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,5:47:38,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1132,AP21TB4935,On-site,29740,10930,18810,,,,,Bethamcherla_AP21TB4935_20250705_054735_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,5:55:07,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1133,AP37TD4869,On-site,28600,10660,17940,,,,,Bethamcherla_AP37TD4869_20250705_055500_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,9:14:20,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1134,AP37TD4869,On-site,29450,10640,18810,,,,,Bethamcherla_AP37TD4869_20250705_091418_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,9:16:04,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T1135,AP27TW7569,On-site,28210,10860,17350,,,,,Bethamcherla_AP27TW7569_20250705_091601_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,10:49:42,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1136,AP28TC8081,On-site,29560,11120,18440,,,,,Bethamcherla_AP28TC8081_20250705_104939_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,10:48:03,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1137,AP37TD4869,On-site,29300,10630,18670,,,,,Bethamcherla_AP37TD4869_20250705_104758_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,10:55:00,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,,AP27TW7569,On-site,29190,10840,18350,,,,,Bethamcherla_AP27TW7569_20250705_105457_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,11:05:58,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,,AP26TA0434,On-site,28070,10050,18020,,,,,Bethamcherla_AP26TA0434_20250705_110553_2nd_back.jpg,Avijit Mondal,admin
2025-07-05,10:58:11,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,,AP37TD4869,On-site,30410,,,,,,,,Avijit Mondal,admin
2025-07-05,11:02:50,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,,AP28TC8081,On-site,29360,,,,,,,,Avijit Mondal,admin
2025-07-05,11:07:09,Bethamcherla,Nandyal,Saurashtra Enviro Projects Pvt. Ltd.,Soil,,AP27TW7569,On-site,31140,,,,,,,,Avijit Mondal,admin
